#C 2015 Widow Rockfish Assessment
#C Allan C. Hicks and Chantel R. Wetzel
#C NWFSC, NOAA, Seattle, WA

1916  #_styr
2014  #_endyr
1   #_nseas
12    #_months/season
1   #_spawn_seas
5   #_Nfleet
4   #_Nsurveys
1   #_N_areas

BottomTrawl%MidwaterTrawl%Hake%Net%HnL%JuvSurvey%Triennial%NWFSC%ForeignAtSea
#BTr  MTr  Hak  Net  HnL  JvS  Tri  NWS  FAS
# 1    2     3   4    5    6    7    8    9
0.5   0.5  0.5  0.5  0.5  0.5  0.55 0.65 0.5  #Fleet and survey timing in season
 1     1    1    1    1    1    1    1    1   #Area of each fleet and survey
 1     1    1    1    1                    #Units of each fleet: 1=Biomass(mt),2=Numbers(1000s)
0.01  0.01 0.01 0.01 0.01                  # SE of log(catch) by fleet for equilibrium and continuous options

2                                          #_Ngenders
40                                         #_Nages
 0    0    0     0    0                    #_init_equil_catch_for_each_fishery

99      #_N_lines_of_catch_to_read
#_catch_biomass(mt):_columns_are_fisheries,year,season
#BottomTrawl  MidwaterTrawl Hake  Net HnL Year  Season
2009    1   3   3   2   2   -1  -1  488 0.00    0.00    0.00    0.00    0.00    0.63    0.61    1.77    1.82    9.92    6.08    6.54    6.75    2.44    1.52    0.96    1.47    2.31    3.23    0.28    0.17    0.14    0.09    0.15    0.11    0.00    0.06    0.00    0.12    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.06    0.00    0.02    0.00    0.00    0.02    0.67    1.71    3.61    5.72    9.57    8.43    8.65    2.80    2.78    1.60    2.66    2.11    1.23    0.12    0.20    0.03    0.09    0.14    0.10    0.23    0.03    0.05    0.03    0.00    0.06    0.04    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
2010    1   3   3   2   2   -1  -1  401 0.00    0.00    0.00    0.00    0.00    0.11    3.37    4.82    3.17    3.40    7.17    7.61    6.80    5.01    3.03    1.96    1.35    0.96    1.39    0.36    1.07    0.61    0.09    0.03    0.00    0.11    0.00    0.19    0.01    0.07    0.00    0.00    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.01    0.03    0.00    0.00    0.00    0.00    0.03    0.32    4.75    2.13    2.89    3.31    6.24    9.69    6.44    3.60    1.99    1.18    1.29    1.39    0.40    0.57    0.57    0.07    0.02    0.36    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
2011    1   3   3   2   1   -1  -1  573 0.00    0.00    0.00    0.00    0.00    2.95    1.39    9.10    4.82    4.76    5.15    4.45    3.66    3.45    1.38    1.97    1.34    0.78    0.45    0.75    0.40    1.00    0.25    0.17    0.12    0.28    0.17    0.11    0.14    0.12    0.14    0.05    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    2.11    1.52    8.12    11.23   3.81    3.84    4.69    6.58    3.36    1.76    1.54    0.50    0.48    0.19    0.10    0.22    0.07    0.19    0.00    0.05    0.00    0.05    0.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.11
2012    1   3   3   2   1   -1  -1  470 0.00    0.00    0.20    0.00    0.03    0.28    6.98    1.03    10.54   3.07    5.25    2.29    6.36    2.79    1.51    1.85    0.27    1.98    0.59    0.18    0.25    0.17    0.24    0.00    0.04    0.19    0.02    0.06    0.01    0.04    0.18    0.20    0.03    0.00    0.00    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.57    1.41    14.05   3.19    4.08    2.94    5.15    8.18    2.26    4.99    0.70    1.11    0.37    0.44    0.15    0.13    0.18    0.09    0.00    0.00    0.06    0.06    0.00    0.00    0.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
2013    1   3   3   2   1   -1  -1  498 0.00    0.00    0.00    0.00    0.00    0.24    0.35    9.24    3.42    8.04    5.48    2.81    2.73    3.66    2.81    4.94    2.91    0.88    0.41    0.26    0.21    0.37    0.15    0.26    0.08    0.00    0.00    0.03    0.00    0.25    0.00    0.25    0.08    0.00    0.00    0.08    0.00    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.65    0.46    5.58    5.91    10.06   4.84    4.87    3.35    3.53    2.98    1.64    0.94    0.88    0.32    2.68    0.38    0.12    0.21    0.15    0.10    0.08    0.00    0.14    0.00    0.00    0.00    0.03    0.03    0.00    0.00    0.00    0.03    0.00    0.00    0.00    0.00
2014    1   3   3   2   1   -1  -1  511 0.00    0.00    0.00    0.00    0.00    0.03    6.85    7.13    6.26    1.84    7.70    1.78    1.04    2.46    3.91    6.61    1.01    0.41    0.34    2.22    0.39    0.51    0.51    0.25    0.47    0.18    0.43    0.02    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    1.56    1.96    0.92    6.11    8.91    4.17    4.05    1.18    1.38    4.12    4.08    4.06    2.13    0.71    1.12    0.25    0.07    0.41    0.29    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.03
#Net
-1982    1   -4   3   2   2   -1  -1  1   0   0   0   0   0   0   0   0   0   100 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1983    1   4   3   2   2   -1  -1  12  0   0   0   0   0   0   11.88   3.69    0   4.79    5.86    0   0.97    12.35   10.19   2.73    4.79    0.97    1.93    0   6.26    4.1 0.97    0   2.16    2.73    0   0   0   3.13    0   0   0   0   2.73    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.66    0   0   3.13    8.02    0   0   3.31    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.66    0
1984    1   4   3   2   2   -1  -1  23  0   0   0   0   0   0   0   1.33    1.33    2.27    1.3 3.07    6.48    4.87    15.58   0   0   5.34    8.56    5.02    6.5 4   2.48    3.54    4.82    0   0   0   1.33    1.14    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.62    0.87    0.65    0   0   0.65    3.42    2.2 1.14    0   1.14    0   0   3.32    0   0   0.65    1.33    2.01    0   0   0   1.33    0   0   0   0   0   0   0   0.65    0   0   0
1985    1   4   3   2   2   -1  -1  97  0   0   0   0   0   0   0.9 2.75    11.44   3.34    6.17    4.24    1.49    1.29    2.44    9.34    0.63    1.32    2.13    1.29    1.44    2.04    2.84    0.64    2.19    0.92    0.81    0   0   0   1.24    0.57    0.09    0   0.57    0   0   0   0   0   0.14    0   0   0   0   0   0   0.91    1.15    8.61    2.56    3.5 3.11    1.77    0.65    1.11    5.03    0.71    1.04    0.89    1.13    1.75    0.11    0.13    0.29    0.38    0   0.39    0   0   0   0   0   0.57    0.14    0.65    0   0   0.57    0   0   0.61
1986    1   4   3   2   2   -1  -1  78  0   0   0   0   0   0   0.78    0.64    4.41    12.46   1.74    4.37    2.56    0.41    1.01    3.89    7.14    0   3.53    2.34    1.24    1.06    1.7 0.16    0.23    1.2 0.78    0   0   0   0.97    0   0.78    0   0.78    0   0   0   0   0   0   0   0   0   0   0   0   0   1.74    2.7 9.05    2.07    4.14    2.39    0   0   1.52    2.69    1.82    0.51    1.06    1.56    0.97    2.56    0   0   1.3 0.97    0.78    0   0   0   2.34    0.78    1.56    1.56    0.78    0   1.01    0   0   0
1987    1   4   3   2   2   -1  -1  52  0   0   0   0   0   0   2.83    0.22    3.16    1.53    12.32   0.22    4.96    2.56    1.77    0   4.25    1.52    0.71    0.92    1.42    0.71    1.42    0.11    0   0.71    0.71    0   0   0.71    0   0   0.82    0   0   0   0   0.71    0   0   0   0   0   0   0   0   0   0.71    2.12    4.6 3.05    19.68   0.71    4.36    2.13    1.42    0   1.17    1.42    2.23    1.42    1.88    1.42    1.42    0.71    1.77    1.42    0   0   0.71    0   0   0   0.71    0.71    0   0   0   0   0   0   0
1988    1   4   3   2   2   -1  -1  79  0   0   0   0   2.23    0.46    2.42    9.38    6.95    7.5 5.24    4.17    1.47    0   0.46    0.87    0.41    1.73    0.83    1.22    0   1.2 0.46    0.37    0.37    0.46    0   0   0   0   0   0   0   0.46    0   0   0   0   0   0   0   0   0   0   0   2.81    0.15    2.7 5.03    6.41    10.47   6.37    7.79    1.86    1.84    0.69    1.18    0   0.53    1.17    0   0   0.37    0.36    0   0.55    0   0   0.46    0   0   0   0   0.46    0.16    0   0   0   0   0   0   0
1989    1   4   3   2   2   -1  -1  130 0   0   0   0   0.35    12.81   6.29    2.43    4.43    5.35    5.76    7.29    8.6 5.61    4.85    2.16    1.11    0.82    0.81    1.92    0.15    0.99    0.17    0.68    1.27    0.1 0.7 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4.2 1.58    0.68    1.35    2.82    2.81    2.55    2.95    2.14    1.23    0.35    0.61    0.35    0   0.62    0   0.2 0.16    0.35    0   0.41    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1990    1   4   3   2   2   -1  -1  138 0   0   0   0   0   1.98    17.5    12.64   3.11    1.94    3.19    2.53    2.13    2.27    2.52    3.24    0.3 0.45    0.75    0.66    2.23    1.19    0.51    0.21    0.96    0.37    0.51    0.36    0.37    0.14    0.14    0   0.14    0   0   0.23    0   0   0   0   0   0   0   0   0   0   1.48    8.11    3.38    1.78    2.49    1.65    2.41    2.77    3.83    2.06    0.91    1.44    1.62    0   1.11    0.95    0.55    0.23    0.23    0   0   0.23    0   0   0   0   0   0   0   0   0   0.2 0   0   0   0
1991    1   4   3   2   2   -1  -1  41  0   0   0   0   0   1.72    13.18   30.32   8.76    3.57    0   0.13    1.92    2.28    4.66    1.67    0   0.79    0   0.93    0.05    0   0   0   0   0   0.05    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.43    8.2 5.63    2.66    0.16    0.85    0.19    2.56    3.06    1.86    0.32    0.93    0.93    0   0   0   0.13    0.93    0   0.13    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1992    1   4   3   2   2   -1  -1  33  0   0   0   0   0   5.22    9.5 13.52   15.41   14.3    4.75    4.5 2.22    3.37    0   0   0   0   0   0   0   0.16    0   0   0   0   0   0   0   0   0   1.13    0   0   0   1.13    0   0   0   0   0   0   0   0   0   0   5.06    5.28    3.19    8.74    0   0   0   0.44    0   0   1.69    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.4 0   0   0   0   0
1993    1   4   3   2   2   -1  -1  13  0   0   0   0   0   0   8.35    4.29    16.96   4.83    9.67    0.67    1.34    0.67    0   0   5.69    0   0   0   5.69    1.65    0   5.69    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.65    2.32    12.32   7.17    0   6.36    0   0   0   0   0   0   0   5.69    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1994    1   4   3   2   2   -1  -1  15  0   0   0   0   0   0   6.33    14.66   8.48    12.75   7.33    0   0   0   0.91    0.91    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.27    9.56    12.07   16.71   2.59    1.68    0   3.83    0   0   0   0   0.91    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1996    1   4   3   2   2   -1  -1  14  0   0   0   0   0   0   0   4.1 8.15    8.62    6.31    10.37   4.95    2.69    0   3.16    0.9 1.37    0   0   0   0   0   1.37    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4.52    14.52   9.57    5.42    3.16    4.05    1.37    0   0.9 1.37    1.37    1.79    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1998    1   4   3   2   2   -1  -1  13  0   0   0   0   0   0   0   2.56    4.89    6.78    9.56    8.06    8.28    4.89    2.33    2.33    0   3.39    0   0   0   2.33    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2.33    2.11    7   3.61    7.44    8.5 2.56    3.83    0   0   3.61    1.28    0   1.28    0   0   0   0   1.06    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
-2002    1   -4   3   2   2   -1  -1  1   0   0   0   0   0   0   0   0   0   0   0   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
#HookAndLine
1982    1   5   3   2   2   -1  -1  6   0   0   0   0   0   0   0   0   4.04    0   0   0   19.52   18.44   0   4.04    17.22   0   9.15    4.04    5.18    4.04    5.18    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9.15    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1983    1   5   3   2   2   -1  -1  2   0   0   0   0   33.33   0   0   0   0   0   0   0   33.33   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   33.33   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1984    1   5   3   2   2   -1  -1  2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   17.12   0   0   0   0   0   0   0   0   48.63   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   17.12   17.12   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1985    1   5   3   2   2   -1  -1  2   0   0   0   0   0   0   0   0   0   0   0   0   0   52.11   0   0   0   47.89   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1986    1   5   3   2   2   -1  -1  3   0   0   0   0   0   0   30.33   13.11   13.11   43.44   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1988    1   5   3   2   2   -1  -1  2   0   0   0   0   12.61   0   0   0   0   0   0   0   0   0   0   0   0   0   0   87.39   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1989    1   5   3   2   2   -1  -1  3   0   0   0   0   7.77    7.77    0   0   19.61   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   27  27  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   10.87   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1990    1   5   3   2   2   -1  -1  3   0   0   0   0   0   0   46.59   0   0   0   3.41    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   43.18   3.41    0   0   0   0   0   3.41    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1991    1   5   3   2   2   -1  -1  12  0   0   0   0   1   0   2   25.67   12.46   0   5.99    0   4.35    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.79    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   12.22   15.87   12.46   0   1.79    3.41    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1992    1   5   3   2   2   -1  -1  27  0   0   0   0   0   0   7.34    16.32   22.11   8.06    0   0.7 0   0.95    0   0.36    0.7 4.34    3.31    0.44    0   3.48    2.28    0   0   0   0.36    0.71    1.14    0.7 0.36    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.88    4.4 8.08    2.1 0.8 3.91    0   0   1.14    0.17    0   0.71    0.7 0   0   0   2.25    0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.21    0   0   0
1993    1   5   3   2   2   -1  -1  3   0   0   0   0   0   0   19.87   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   40.07   40.07   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
-1994    1  -5   3   2   2   -1  -1  1   0   0   0   0   0   0   100 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
-1996    1  -5   3   2   2   -1  -1  1   0   0   0   0   0   0   0   14.29   0   28.57   0   0   0   14.29   0   0   0   0   14.29   14.29   0   0   0   14.29   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1997    1   5   3   2   2   -1  -1  16  0   0   0   0   1.95    7.35    18  4.83    3.04    5.38    2.01    3.69    6.42    0   0   0   0.24    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1.28    0.98    1.92    16.41   18.73   2.06    2.26    1.28    0   2.16    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
1998    1   5   3   2   2   -1  -1  9   0   0   0   0   0   2.62    10.24   6.38    11.73   2.27    13.08   6.13    9.21    1.14    2.62    1.14    2.73    0   2.73    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   5.35    16.15   0   2.73    0   1.14    0   2.62    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
2000    1   5   3   2   2   -1  -1  4   0   0   0   0   0   0   16.69   33.32   0   16.65   0   8.33    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8.34    8.33    0   8.34    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
2006    1   5   3   2   2   -1  -1  3   0   0   0   0   0   73.18   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0.31    0   0   0   0   0   0   0   0   0   0   0   24.39   0   0   0   0   2.12    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
2007    1   5   3   2   2   -1  -1  7   0   0   0   0   0   0   17.03   0   0   0   19.85   9.17    7.13    0   1.89    7.61    2.54    0   0   2.19    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   4.59    0   4.59    10.21   0   0   4.59    0.65    0   0   0   0   2.88    2.54    0   0   0   0   2.54    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
2010    1   5   3   2   2   -1  -1  5   0   0   0   0   0   0   0   0   6.67    0   13.33   0   0   0   0   13.33   6.67    0   0   0   0   0   0   6.67    0   0   6.67    6.67    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   13.33   20  0   6.67    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
2012    1   5   3   2   1   -1  -1  3   0   0   0   0   0   0   0   0   0   0   0   13.42   0   0   0   13.42   0   0   0   6.09    0   0   0   0   0   0   13.42   0   13.42   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   13.42   13.42   0   0   0   0   13.42   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
